Time,temperature1,temperature2,temperature3
1528542134000,17.892,10.598,10.068
1528545734000,17.746,10.638,10.066
1528549334000,17.676,10.723,10.034
1528549334000,17.676,10.723,10.034
1528552934000,17.628,11.001,10.096
1528556534000,17.548,10.643,10.068
1528560134000,17.506,10.685,10.076
1528563734000,17.513,10.812,10.123
1528567334000,17.592,10.967,10.222
1528570934000,17.74,11.132,10.241
1528574534000,17.922,11.237,10.125
1528578134000,18.029,10.494,10.08
1528581734000,18.197,10.474,10.023
1528585334000,18.246,10.486,10.158
1528588934000,17.934,11.043,10.127
1528592534000,18.113,10.816,10.118
1528596134000,18.273,10.695,10.137
1528599734000,18.408,10.841,10.047
1528603334000,18.472,10.698,10.104
1528606934000,18.516,10.562,10.204
1528610534000,18.381,10.681,10.288
1528614134000,18.362,10.665,10.277
1528617734000,18.285,10.866,10.082
1528621334000,18.142,10.661,10.044
1528624934000,18.034,10.656,10.099
1528628534000,18.049,10.613,10.02
1528632134000,18.038,10.763,10.032
1528635734000,17.966,10.866,10.053
1528639334000,17.902,10.626,10.029
1528642934000,17.934,10.562,10.042
1528646534000,17.934,10.577,10.031
1528650134000,17.79,10.574,10.112
1528653734000,17.953,10.845,10.12
1528657334000,18.07,11.216,10.164
1528660934000,18.157,10.727,10.125
1528664534000,18.283,10.537,10.097
1528668134000,18.141,10.572,10.101
1528671734000,18.287,10.646,10.18
1528675334000,18.208,10.558,10.123
1528678934000,18.337,10.79,10.133
1528682534000,18.39,10.638,10.081
1528686134000,18.457,10.53,10.091
1528689734000,18.558,10.647,10.11
1528693334000,18.474,10.579,10.197
1528696934000,18.319,11.211,10.239
1528700534000,18.359,11.336,10.252
1528704134000,18.359,11.86,10.23
1528707734000,18.256,11.991,10.142
1528711334000,18.112,10.637,10.048
1528714934000,,10.512,10.047
1528718534000,18.111,10.491,10.036
1528722134000,18.175,10.618,10.057
1528725734000,18.164,10.788,10.048
1528729334000,18.121,10.873,10.053
1528732934000,18.045,10.56,10.073
1528736534000,18.067,10.824,10.145
1528740134000,18.135,10.945,10.213
1528743734000,18.216,10.828,10.165
1528747334000,18.313,10.869,10.201
1528750934000,18.336,11.486,10.136
1528754534000,18.394,10.873,10.13
1528758134000,18.342,10.575,10.209
1528761734000,18.358,10.563,10.14
1528765334000,18.379,10.428,10.11
1528768934000,18.449,10.438,10.103
1528772534000,18.618,10.76,10.092
1528776134000,18.879,10.495,10.13
1528779734000,18.888,10.504,10.132
1528783334000,18.776,10.766,10.179
1528786934000,18.54,11.662,10.265
1528790534000,18.421,11.887,10.305
1528794134000,18.241,13.364,10.206
1528797734000,18.224,12.201,10.218
1528801334000,18.323,10.611,10.082
1528804934000,18.355,10.538,9.992
1528808534000,18.458,10.448,10.009
1528812134000,18.472,10.548,10.119
1528815734000,18.49,10.535,10.101
1528819334000,18.456,10.59,10.118
1528822934000,18.48,10.518,10.134
1528826534000,18.466,10.819,10.16
1528830134000,18.495,11.346,10.157
1528833734000,18.472,10.954,10.229
1528837334000,18.492,11.166,10.165
1528840934000,18.634,11.764,10.186
1528844534000,18.696,11.043,10.126
1528848134000,18.574,10.568,10.169
1528851734000,18.511,10.391,10.146
1528855334000,18.444,10.498,10.103
1528858934000,18.427,10.534,10.12
1528862534000,18.617,10.736,10.143
1528866134000,18.652,10.985,10.197
1528869734000,18.814,11.198,10.224
1528873334000,18.657,11.016,10.228
1528876934000,18.474,11.35,10.231
1528880534000,18.353,12.51,10.238
1528884134000,18.344,13.2,10.107
1528887734000,18.112,12.837,10.028
1528891334000,18.109,10.425,10.116
1528894934000,18.109,11.084,10.096
1528898534000,18.132,10.444,10.063
1528902134000,18.203,10.403,10.077
1528905734000,18.414,10.35,10.09
1528909334000,18.631,11.169,10.116
1528912934000,18.613,10.776,10.166
1528916534000,18.419,10.719,10.183
1528920134000,18.43,11.173,10.167
1528923734000,18.572,11.297,10.108
1528927334000,18.708,12.037,10.094
1528930934000,18.828,11.902,10.13
1528934534000,18.796,11.168,10.122
1528938134000,18.757,10.837,10.156
1528941734000,18.932,10.438,10.068
1528945334000,19.15,10.683,10.069
1528948934000,19.092,10.701,10.078
1528952534000,19.071,10.694,10.15
1528956134000,19.165,10.847,10.158
1528959734000,19.195,11.202,10.166
1528963334000,19.084,11.47,10.23
1528966934000,19.008,12.057,10.311
1528970534000,18.861,12.407,10.212
1528974134000,18.856,13.212,10.136
1528977734000,18.784,14.62,9.91
1528981334000,18.576,10.648,9.917
1528984934000,18.612,10.648,9.952
1528988534000,18.482,10.706,9.887
1528992134000,18.632,10.459,10.036
1528995734000,18.806,10.497,10.086
1528999334000,18.898,10.643,10.127
1529002934000,18.845,10.708,10.184
1529006534000,18.843,10.879,10.101
1529010134000,19.036,11.863,10.104
1529013734000,19.031,12.22,10.076
1529017334000,18.913,11.898,10.094
1529020934000,18.989,11.662,10.078
1529024534000,18.678,11.086,9.987
1529028134000,18.724,10.774,9.95
1529031734000,18.41,10.602,9.966
1529035334000,18.461,10.508,10.0
1529038934000,18.966,11.101,10.038
1529042534000,18.252,11.115,10.091
1529046134000,18.13,11.173,10.172
1529049734000,18.564,11.707,10.154
1529053334000,18.057,11.377,10.296
1529056934000,18.283,12.464,10.251
1529060534000,17.691,13.199,10.175
1529064134000,17.35,12.641,10.055
1529067734000,17.3,10.577,9.97
1529071334000,17.737,10.642,9.958
1529074934000,17.718,10.569,9.955
1529078534000,17.398,10.405,9.969
1529082134000,18.569,10.553,9.986
1529085734000,18.665,10.923,10.173
1529089334000,18.931,10.935,10.147
1529092934000,18.838,11.582,10.244
1529096534000,18.969,11.486,10.225
1529100134000,19.202,11.681,10.15
1529103734000,19.208,11.554,10.067
1529107334000,18.99,11.693,10.08
1529110934000,18.852,11.832,10.053
1529114534000,18.722,11.332,10.094
1529118134000,18.789,11.494,10.138
1529121734000,19.111,10.812,10.104
1529125334000,19.223,10.654,10.13
1529128934000,19.067,10.71,10.114
1529132534000,19.125,11.098,10.178
1529136134000,19.18,11.213,10.248
1529139734000,18.913,11.734,10.316
1529143334000,19.17,12.219,10.281
1529146934000,19.412,11.051,10.222
1529150534000,18.564,11.143,10.311
1529154134000,19.344,11.248,10.273
1529157734000,18.62,10.862,10.181
1529161334000,19.065,10.731,10.158
1529164934000,18.509,10.532,10.196
1529168534000,19.06,10.708,10.228
1529172134000,18.976,10.86,10.207
1529175734000,18.59,10.872,10.272
1529179334000,18.725,10.76,10.243
1529182934000,18.578,11.606,10.382
1529186534000,18.862,11.184,10.308
1529190134000,18.784,12.029,10.226
1529193734000,18.656,12.489,10.171
1529197334000,18.55,14.467,10.299
1529200934000,18.539,12.133,10.263
1529204534000,18.666,11.056,10.221
1529208134000,18.569,11.016,10.186
1529211734000,18.563,11.395,10.192
1529215334000,18.783,11.565,10.202
1529218934000,18.9,12.29,10.167
1529222534000,19.176,11.659,10.232
1529226134000,19.374,11.67,10.238
1529229734000,19.226,12.921,10.115
1529233334000,18.99,12.741,10.204
1529236934000,18.781,13.317,10.425
1529240534000,18.827,13.632,10.366
1529244134000,18.813,14.648,10.366
1529247734000,18.863,12.387,10.27
1529251334000,18.659,11.677,10.244
1529254934000,18.663,11.46,10.058
1529258534000,18.674,11.185,10.016
1529262134000,19.246,11.067,10.17
1529265734000,19.2,11.48,10.115
1529269334000,18.855,12.2,10.318
1529272934000,18.954,12.386,10.368
1529276534000,19.083,12.516,10.346
1529280134000,19.063,12.501,10.377
1529283734000,18.969,12.083,10.418
1529287334000,18.913,12.054,10.409
1529290934000,18.893,11.697,10.457
1529294534000,18.936,11.622,10.379
1529298134000,18.867,11.609,10.324
1529301734000,19.015,11.684,10.351
1529305334000,19.186,11.758,10.368
1529308934000,19.366,11.455,10.416
1529312534000,19.426,11.294,10.451
1529316134000,19.376,11.272,10.444
1529319734000,19.269,11.69,10.664
1529323334000,19.334,11.863,10.667
1529326934000,19.326,11.939,10.72
1529330534000,19.034,12.053,10.75
1529334134000,18.903,12.416,10.83
1529337734000,18.843,12.129,10.831
1529341334000,18.944,11.987,10.582
1529344934000,19.3,11.93,10.503
1529348534000,19.274,11.985,10.49
1529352134000,19.264,12.035,
1529355734000,19.542,11.961,10.585
1529359334000,19.51,12.044,10.516
1529362934000,18.995,12.084,10.417
1529366534000,18.891,12.28,10.518
1529370134000,18.867,12.37,10.54
1529373734000,18.857,12.242,10.552
1529377334000,18.78,12.018,10.416
1529380934000,18.73,11.653,10.402
1529384534000,18.702,12.074,10.572
1529388134000,18.639,12.219,10.44
1529391734000,18.588,11.957,10.348
1529395334000,18.589,11.825,10.386
1529398934000,18.548,11.616,10.385
1529402534000,18.762,11.614,10.381
1529406134000,18.808,11.584,10.378
1529409734000,18.799,11.668,10.591
1529413334000,18.75,11.57,10.615
1529416934000,18.688,11.695,10.339
1529420534000,18.623,11.608,10.251
1529424134000,18.734,12.073,10.602
1529427734000,18.618,11.813,10.84
1529431334000,18.636,11.644,10.61
1529434934000,18.665,11.156,10.42
1529438534000,18.682,11.233,10.168
1529442134000,18.713,11.283,10.249
1529445734000,18.776,11.388,10.487
1529449334000,18.747,11.473,10.526
1529452934000,18.774,11.556,10.452
1529456534000,18.743,11.642,10.393
1529460134000,18.978,11.602,10.386
1529463734000,18.828,11.483,10.377
1529467334000,18.835,11.951,10.217
1529470934000,18.803,11.865,10.218
1529474534000,18.97,11.798,10.199
1529478134000,19.062,11.768,10.215
1529481734000,19.119,11.981,10.421
1529485334000,19.116,12.004,10.363
1529488934000,19.008,11.938,10.315
1529492534000,18.915,11.93,10.302
1529496134000,18.905,11.928,10.384
1529499734000,18.858,12.035,10.558
1529503334000,18.701,11.708,10.553
1529506934000,18.512,11.459,10.436
1529510534000,18.461,11.79,10.479
1529514134000,18.287,11.638,10.497
1529517734000,18.218,12.16,10.506
1529521334000,18.305,11.705,10.492
1529524934000,18.387,11.797,10.474
1529528534000,18.388,11.796,10.496
1529532134000,18.531,11.263,10.499
1529535734000,18.518,11.328,10.423
1529539334000,18.649,11.277,10.388
1529542934000,18.775,11.263,10.35
1529546534000,18.798,11.366,10.317
1529550134000,18.908,11.452,10.35
1529553734000,18.716,11.391,10.369
1529557334000,18.903,11.874,10.41
1529560934000,18.792,11.445,10.409
1529564534000,18.806,11.723,10.41
1529568134000,18.732,11.597,10.404
1529571734000,18.739,11.632,10.411
1529575334000,18.666,11.545,10.329
1529578934000,18.614,11.56,10.448
1529582534000,18.576,11.454,10.512
1529586134000,18.536,11.373,10.444
1529589734000,18.353,11.8,10.474
1529593334000,18.037,12.119,10.423
1529596934000,18.009,12.119,10.47
1529600534000,18.069,11.651,10.277
1529604134000,17.931,11.594,10.323
1529607734000,17.884,11.907,10.463
1529611334000,17.929,11.707,10.456
1529614934000,18.189,11.379,10.455
1529618534000,18.748,11.374,10.42
1529622134000,18.794,11.429,10.445
1529625734000,18.881,11.434,10.489
1529629334000,19.012,11.447,10.53
1529632934000,18.986,11.536,10.512
1529636534000,18.994,11.378,10.544
1529640134000,19.045,11.426,10.655
1529643734000,19.108,11.459,10.635
1529647334000,19.167,11.363,10.613
1529650934000,18.81,11.757,10.655
1529650934000,18.81,11.757,10.655
1529654534000,18.658,11.783,10.653
1529658134000,18.661,11.6,10.631
1529661734000,18.619,11.483,10.619
1529665334000,18.568,11.39,10.517
1529668934000,18.518,11.585,10.607
1529672534000,18.534,11.155,10.583
1529676134000,18.531,11.575,10.58
1529679734000,18.528,11.55,10.646
1529683334000,18.873,11.56,10.584
1529686934000,18.948,11.537,10.538
1529690534000,18.962,11.513,10.43
1529694134000,18.674,11.262,10.546
1529697734000,18.571,11.216,10.671
1529701334000,19.08,11.37,10.679
1529704934000,19.012,11.325,10.684
1529708534000,19.24,11.412,10.406
1529712134000,19.502,11.317,10.404
1529715734000,19.421,11.551,10.53
1529719334000,19.318,11.543,10.697
1529722934000,19.274,11.415,10.353
1529726534000,19.25,11.673,10.434
1529730134000,19.233,11.55,
1529733734000,19.236,11.551,10.712
1529737334000,19.239,11.272,10.373
1529740934000,19.208,11.343,10.371
1529744534000,19.211,11.434,10.358
1529748134000,19.179,11.538,10.406
1529751734000,19.191,11.366,10.294
1529755334000,19.138,11.591,10.399
1529758934000,18.956,11.578,10.415
1529762534000,18.997,11.561,10.486
1529766134000,18.928,12.085,10.67
1529769734000,18.91,12.378,10.369
1529773334000,18.885,12.079,10.361
1529776934000,18.823,11.448,10.219
1529780534000,18.712,11.429,10.238
1529784134000,18.687,11.307,10.301
1529787734000,18.614,11.901,10.391
1529791334000,18.593,11.597,10.383
1529794934000,18.596,12.342,10.235
1529798534000,18.65,12.128,10.193
1529802134000,18.662,11.87,10.225
1529805734000,18.674,11.351,10.342
1529809334000,18.656,11.402,10.438
1529812934000,18.683,12.021,10.53
1529816534000,18.675,11.556,10.57
1529820134000,18.688,12.102,10.466
1529823734000,18.616,12.156,10.36
1529827334000,18.591,12.176,10.459
1529827334000,18.591,12.176,10.459
1529830934000,18.577,11.832,10.374
1529834534000,18.566,12.181,10.695
1529838134000,18.708,11.634,10.31
1529841734000,18.692,11.593,10.485
1529845334000,18.513,11.635,10.231
1529848934000,18.519,11.852,10.311
1529852534000,18.531,11.962,10.373
1529856134000,18.538,11.886,10.372
1529859734000,18.559,11.794,10.331
1529863334000,18.592,11.459,10.373
1529866934000,18.664,11.554,10.371
1529870534000,18.851,12.336,10.515
1529874134000,19.19,12.308,10.498
1529877734000,19.358,11.66,10.463
1529881334000,19.512,11.537,10.436
1529884934000,19.241,11.409,10.381
1529888534000,19.43,11.228,10.454
1529892134000,19.663,11.464,10.409
1529895734000,19.63,11.563,10.411
1529899334000,19.562,11.585,10.441
1529902934000,19.588,11.928,10.616
1529906534000,19.585,11.824,10.708
1529910134000,19.56,12.005,10.694
1529913734000,19.553,12.046,10.736
1529917334000,19.532,12.118,10.573
1529920934000,19.449,12.071,10.548
1529924534000,19.556,11.821,10.5
1529928134000,19.227,11.614,10.351
1529931734000,19.227,11.913,10.37
1529935334000,19.377,11.593,10.542
1529938934000,19.608,11.516,10.423
1529942534000,19.265,11.464,10.607
1529946134000,19.448,11.498,10.568
1529949734000,19.294,11.572,10.52
1529953334000,19.392,11.677,10.56
1529956934000,19.456,11.636,10.506
1529960534000,19.405,11.928,10.597
1529964134000,,11.902,10.719
1529967734000,19.192,11.855,10.736
1529971334000,19.211,11.526,10.802
1529974934000,19.29,11.64,10.65
1529978534000,19.81,11.727,10.569
1529982134000,19.849,11.446,10.614
1529985734000,19.699,11.382,10.505
1529989334000,19.692,11.408,10.638
1529992934000,19.836,11.436,10.567
1529996534000,20.015,11.417,10.688
1530000134000,20.001,11.498,10.724
1530003734000,20.085,12.137,10.725
1530007334000,20.014,11.656,10.767
1530010934000,19.955,11.642,10.714
1530014534000,20.01,11.654,10.738
1530018134000,20.053,11.662,10.624
1530021734000,20.023,11.517,10.535
1530025334000,20.097,11.164,10.674
1530028934000,19.906,11.336,10.685
1530032534000,19.712,11.298,10.685
1530036134000,19.607,11.042,10.99
1530039734000,19.641,11.113,10.938
1530043334000,19.731,11.181,10.701
1530046934000,19.687,11.205,10.637
1530050534000,19.736,11.253,10.728
1530054134000,19.947,11.193,10.692
1530057734000,20.398,11.124,10.403
1530061334000,20.24,11.126,10.645
1530064934000,20.094,11.756,10.58
1530068534000,19.932,11.419,10.408
1530072134000,19.783,11.34,10.288
1530075734000,19.709,11.508,10.669
1530079334000,19.624,11.581,10.707
1530082934000,19.44,11.586,10.606
1530086534000,19.293,11.479,10.915
1530090134000,19.133,10.994,10.86
1530093734000,19.139,11.17,10.637
1530097334000,19.584,11.489,10.599
1530100934000,19.747,11.852,10.246
1530104534000,19.389,11.747,10.262
1530108134000,19.527,11.819,10.422
1530111734000,19.228,11.625,10.347
1530115334000,19.478,11.724,10.228
1530118934000,19.668,11.421,10.269
1530122534000,19.578,11.322,10.463
1530126134000,19.663,11.359,10.712
1530129734000,19.567,11.389,10.468
1530133334000,19.096,11.609,10.473
1530136934000,19.272,11.604,10.32
1530140534000,19.513,11.603,10.269
1530144134000,19.508,11.664,10.311
1530147734000,19.64,11.721,10.27
1530151334000,19.579,11.693,10.29
1530154934000,19.778,11.6,10.348
1530158534000,19.729,11.289,10.268
1530162134000,19.57,11.324,10.285
1530165734000,19.53,11.083,10.302
1530169334000,19.941,11.237,10.385
1530172934000,19.981,11.873,10.772
1530176534000,20.016,11.622,10.765
1530180134000,19.883,11.528,10.694
1530183734000,19.822,11.051,10.784
1530187334000,19.821,11.418,10.715
1530190934000,19.578,11.683,10.116
1530194534000,19.199,11.471,10.159
1530198134000,17.66,11.679,10.26
1530201734000,19.43,11.657,10.337
1530205334000,19.517,11.702,10.361
1530208934000,19.502,11.628,10.384
1530212534000,19.41,11.719,10.488
1530216134000,19.291,11.782,10.56
1530219734000,19.284,11.651,10.515
1530223334000,19.211,11.414,10.163
1530226934000,19.749,11.459,10.052
1530230534000,19.729,11.484,10.16
1530234134000,19.561,11.928,10.477
1530237734000,19.53,11.328,10.381
1530241334000,19.436,11.184,10.247
1530244934000,19.3,11.22,10.218
1530248534000,19.702,11.368,10.251
1530252134000,19.809,11.445,10.349
1530255734000,19.748,11.248,10.473
1530259334000,19.611,11.368,10.81
1530262934000,19.571,11.325,10.57
1530266534000,19.636,11.552,10.518
1530270134000,19.33,11.605,10.429
1530273734000,19.245,12.07,10.322
1530277334000,18.067,11.866,10.402
1530280934000,18.488,11.608,10.608
1530284534000,18.93,11.498,10.201
1530288134000,19.034,11.331,10.547
1530291734000,19.065,11.033,10.555
1530295334000,18.938,11.144,10.494
1530298934000,18.994,11.243,10.66
1530302534000,18.972,11.173,10.642
1530306134000,19.045,11.52,10.661
1530309734000,18.923,11.535,10.435
1530313334000,19.191,11.794,10.286
1530316934000,19.107,11.496,10.237
1530320534000,19.279,11.541,10.43
1530324134000,19.157,12.028,10.724
1530327734000,19.215,11.514,10.587
1530331334000,19.243,11.533,10.544
1530334934000,18.98,11.469,10.675
1530338534000,19.178,11.657,10.636
1530342134000,19.19,11.542,10.652
1530345734000,19.197,11.602,10.779
1530349334000,19.218,11.904,10.603
1530352934000,19.138,12.057,10.645
1530356534000,19.159,12.012,10.789
1530360134000,19.141,12.039,10.519
1530363734000,19.133,12.036,10.68
1530367334000,19.114,11.504,10.503
1530370934000,19.063,11.448,10.326
1530374534000,19.114,11.194,10.474
1530378134000,19.156,11.533,10.621
1530381734000,19.228,11.5,10.616
1530385334000,19.444,11.402,10.56
1530388934000,19.506,11.329,10.503
1530392534000,19.612,11.563,10.612
1530396134000,19.662,11.575,10.535
1530399734000,19.611,11.866,10.532
1530403334000,19.689,11.644,10.558
1530406934000,19.76,11.843,10.44
1530410534000,19.707,11.9,10.495
1530414134000,19.87,11.984,10.476
1530417734000,19.943,11.612,10.494
1530421334000,20.012,11.408,10.629
1530424934000,20.088,11.393,10.612
1530428534000,20.159,11.368,10.503
1530432134000,20.201,11.265,10.489
1530435734000,20.298,11.556,10.481
1530439334000,20.374,11.677,10.478
1530442934000,20.454,11.752,10.558
1530446534000,20.456,12.14,10.622
1530450134000,20.457,12.218,10.471
1530453734000,20.468,11.798,10.658
1530457334000,20.507,11.58,10.505
1530460934000,20.588,11.42,10.414
1530464534000,20.55,11.539,10.429
1530468134000,20.596,11.324,10.494
1530471734000,20.644,11.392,10.453
1530475334000,20.704,11.562,10.563
1530478934000,20.852,12.46,10.544
1530482534000,21.091,11.951,10.617
1530486134000,20.822,12.301,10.542
1530489734000,20.697,12.03,10.484
1530493334000,20.646,11.649,10.386
1530496934000,20.633,11.668,10.427
1530500534000,20.721,12.221,10.63
1530504134000,20.817,12.138,10.638
1530507734000,20.827,11.971,10.642
1530511334000,20.791,11.65,10.623
1530514934000,20.733,11.515,10.589
1530518534000,20.717,11.869,10.482
1530522134000,20.72,11.444,10.424
1530525734000,20.717,11.673,10.446
1530529334000,20.698,11.56,10.473
1530532934000,20.654,11.896,10.608
1530536534000,20.548,11.773,10.501
1530540134000,20.533,11.823,10.515
1530543734000,20.605,11.343,10.73
1530547334000,20.646,11.346,10.52
1530550934000,20.716,11.319,10.58
1530554534000,20.748,11.72,10.581
1530558134000,20.802,11.858,10.713
1530561734000,20.898,12.077,10.529
1530565334000,21.12,11.629,10.616
1530568934000,21.155,11.998,10.519
1530572534000,21.055,11.654,10.227
1530576134000,20.893,11.795,10.199
1530579734000,20.665,11.699,10.213
1530583334000,20.481,11.385,10.187
1530586934000,20.261,11.108,10.253
1530590534000,20.075,11.691,10.243
1530594134000,19.935,11.437,10.552
1530597734000,19.785,11.59,10.685
1530601334000,19.989,11.26,10.583
1530604934000,20.004,11.416,10.516
1530608534000,19.964,11.35,10.638
1530612134000,19.942,11.187,10.591
1530615734000,20.056,11.32,10.714
1530619334000,20.106,11.529,10.755
1530622934000,20.057,11.377,10.522
1530626534000,20.062,11.578,10.446
1530630134000,20.167,11.718,10.565
1530633734000,20.116,11.777,10.358
1530637334000,20.075,12.188,10.5
1530640934000,19.98,11.444,10.512
1530644534000,19.967,11.625,10.547
1530648134000,20.064,12.281,10.473
1530651734000,20.141,12.172,10.436
1530655334000,20.149,11.51,10.442
1530658934000,20.13,11.689,10.419
1530662534000,19.91,11.918,10.337
1530666134000,20.146,11.489,10.398
1530669734000,20.378,11.564,10.36
1530673334000,19.967,11.396,10.409
1530676934000,20.176,11.47,10.422
1530680534000,20.314,11.412,10.503
1530684134000,20.326,11.549,10.483
1530687734000,20.414,11.536,10.503
1530691334000,20.369,11.781,10.53
1530694934000,20.39,11.911,10.521
1530698534000,20.344,11.99,10.543
1530702134000,20.364,11.904,10.521
1530705734000,20.354,11.908,10.515
1530709334000,20.342,11.44,10.484
1530712934000,20.325,11.722,10.418
1530716534000,20.376,11.882,10.412
1530720134000,20.199,11.9,10.628
1530723734000,20.135,11.978,10.631
1530727334000,20.315,12.096,10.595
1530730934000,20.382,11.872,10.517
1530734534000,20.177,11.655,10.427
1530738134000,20.384,11.667,10.472
1530741734000,20.577,11.748,10.418
1530745334000,20.575,11.362,10.43
1530748934000,20.618,11.224,10.433
1530752534000,20.534,11.621,10.431
1530756134000,20.648,12.006,10.428
1530759734000,20.622,11.674,10.595
1530763334000,20.583,11.33,10.522
1530766934000,20.574,11.582,10.613
1530770534000,20.53,11.348,10.603
1530774134000,20.513,11.931,10.583
1530777734000,20.48,11.701,10.573
1530781334000,20.447,11.781,10.598
1530784934000,20.387,11.726,10.609
1530788534000,20.427,11.742,10.565
1530792134000,,11.538,10.588
1530795734000,20.431,11.396,10.49
1530799334000,20.378,11.354,10.454
1530802934000,20.372,11.519,10.335
1530806534000,20.393,11.526,10.384
1530810134000,20.417,11.85,10.586
1530813734000,20.47,11.729,10.533
1530817334000,20.563,11.802,10.54
1530820934000,20.626,11.785,10.56
1530824534000,20.469,11.612,10.515
1530828134000,20.473,11.435,10.546
1530831734000,20.462,11.318,10.557
1530835334000,20.464,11.205,10.467
1530838934000,20.397,11.449,10.415
1530842534000,20.138,11.063,10.458
1530846134000,20.038,11.568,10.394
1530849734000,19.783,11.511,10.444
1530853334000,19.73,11.348,10.444
1530856934000,19.625,11.252,10.448
1530860534000,19.62,11.099,10.524
1530864134000,18.95,11.173,10.538
1530871086000,18.903,11.244,10.657
1530874934000,19.312,11.353,10.623
1530878534000,18.976,11.31,10.615
1530885486000,19.431,11.597,10.598
1530889334000,19.482,11.671,10.614
1530892934000,19.636,11.575,10.488
1530896534000,19.616,11.384,10.522
1530900134000,19.592,11.647,10.581
1530903734000,19.586,11.57,10.553
1530907334000,19.544,11.293,10.536
1530910934000,19.561,11.252,10.523
1530914534000,19.553,11.294,10.443
1530918134000,19.898,11.663,10.462
1530921734000,19.636,11.033,10.436
1530925334000,19.475,10.958,10.44
1530928934000,19.279,11.087,10.526
1530932534000,18.829,11.289,10.511
1530936134000,18.468,11.327,10.591
1530939734000,18.976,10.974,10.58
1530943334000,17.638,11.005,10.439
1530946934000,17.024,11.257,10.515
1530950534000,17.973,11.482,10.588
1530954134000,17.101,11.466,10.66
1530957734000,17.098,11.403,10.641
1530961334000,17.8,11.523,10.606
1530964934000,18.02,11.853,10.592
1530968534000,19.025,11.717,10.53
1530972134000,20.038,11.718,10.552
1530975734000,20.047,11.754,10.722
1530979334000,20.069,11.426,10.668
1530982934000,19.935,11.353,10.532
1530986534000,19.639,11.37,10.651
1530990134000,19.326,11.675,10.732
1530993734000,18.938,11.307,10.602
1530997334000,18.967,11.355,10.769
1531000934000,18.65,11.436,10.778
1531004534000,18.621,11.909,10.753
1531008134000,18.636,11.455,10.762
1531011734000,18.59,11.325,10.706
1531015334000,19.22,11.33,10.612
1531018934000,19.709,11.544,10.529
1531022534000,19.668,11.682,10.67
1531026134000,19.623,11.981,10.689
1531029734000,19.815,12.017,10.669
1531033334000,20.642,12.073,10.614
1531036934000,20.155,11.945,10.624
1531040534000,19.974,11.472,10.754
1531044134000,20.111,11.21,10.612
1531047734000,20.144,11.371,10.609
1531051334000,20.079,11.375,10.646
1531054934000,20.14,11.533,10.679
1531058534000,20.188,11.532,10.766
1531062134000,20.054,11.426,10.909
1531065734000,20.038,11.437,10.81
1531069334000,21.292,11.588,10.804
1531072934000,21.308,11.798,10.846
1531076534000,21.326,11.921,10.858
1531080134000,21.431,11.859,10.817
1531083734000,21.452,11.748,10.765
1531087334000,20.242,11.883,10.72
1531090934000,20.39,11.534,10.7
1531094534000,20.28,11.378,10.606
1531098134000,20.264,11.889,10.684
1531101734000,20.124,12.067,10.604
1531105334000,21.445,12.397,10.614
1531108934000,20.499,12.123,10.692
1531112534000,21.827,11.962,10.779
1531116134000,21.615,11.985,10.853
1531119734000,21.506,12.191,10.851
1531123334000,21.588,11.649,10.895
1531126934000,21.571,11.69,10.894
1531130534000,21.622,11.772,10.831
1531134134000,21.544,11.611,10.764
1531137734000,21.465,11.618,10.739
1531141334000,21.825,11.894,10.677
1531144934000,21.538,11.766,10.747
1531148534000,21.664,11.593,10.673
1531152134000,21.71,11.652,10.623
1531155734000,21.817,12.096,10.638
1531159334000,21.559,12.24,10.758
1531162934000,21.102,12.401,10.809
1531166534000,20.445,12.282,10.753
1531170134000,20.501,12.323,10.615
1531173734000,20.883,12.293,10.572
1531177334000,20.935,12.399,10.6
1531180934000,20.726,12.372,10.575
1531184534000,20.822,11.744,10.574
1531188134000,21.219,11.818,10.62
1531191734000,21.657,12.019,10.747
1531195334000,22.148,12.014,10.825
1531198934000,21.375,12.415,10.837
1531202534000,21.726,12.55,10.863
1531206134000,21.964,12.436,10.858
1531209734000,22.025,12.118,10.873
1531213334000,,11.955,10.884
1531216934000,22.178,11.856,10.871
1531220534000,22.178,11.814,10.741
1531224134000,21.892,11.991,10.744
1531227734000,21.834,11.87,10.677
1531231334000,21.949,12.144,11.028
1531234934000,21.704,11.965,10.884
1531238534000,21.672,12.348,10.895
1531242134000,21.689,13.115,11.094
1531245734000,21.574,13.471,11.146
1531249334000,21.628,12.764,10.806
1531252934000,21.801,12.398,10.692
1531256534000,21.785,11.94,10.725
1531260134000,21.981,11.865,10.731
1531263734000,22.132,12.232,10.738
1531267334000,21.811,12.476,10.843
1531270934000,22.222,12.65,10.805
1531274534000,22.361,12.905,10.842
1531278134000,22.423,13.837,10.831
1531281734000,22.388,13.7,10.864
1531285334000,22.388,14.114,10.998
1531288934000,22.384,13.849,11.02
1531292534000,22.415,13.539,10.857
1531296134000,22.384,13.136,10.792
1531299734000,22.417,13.035,10.944
1531303334000,22.441,12.467,10.901
1531306934000,21.853,12.274,10.807
1531310534000,21.603,12.033,10.828
1531314134000,22.344,12.551,10.828
1531317734000,22.256,12.297,10.916
1531321334000,21.8,12.056,10.894
1531324934000,22.076,12.152,10.887
1531328534000,22.093,12.199,10.91
1531332134000,22.233,14.13,10.947
